opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,propensity_to_close,days_in_stage,historical_stage_norm_days,stall_ratio,stalled,risk_score,deal_summary
5EUHU5AF,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,0.6044245966933637,,,,False,0.25712401214931363,"Marty Freudenburg's GTX Plus Pro opportunity has a 60% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
F11IGBLD,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,0.6044245966933637,,,,False,0.25712401214931363,"Marty Freudenburg's GTX Plus Pro opportunity has a 60% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
CC70D9SD,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,0.6044245966933637,,,,False,0.25712401214931363,"Marty Freudenburg's GTX Plus Pro opportunity has a 60% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
K8ITR8PA,Niesha Huffines,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,0.6044245966933637,,,,False,0.25712401214931363,"Niesha Huffines's GTX Plus Pro opportunity has a 60% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
ON821ADT,Markita Hansen,Celia Rouche,West,GTX Pro,,Engaging,2017-11-04,0.6984043599684737,57.0,82.0,0.6951219512195121,False,0.2568603367521994,"Markita Hansen's GTX Pro opportunity has a 70% close propensity and has spent 57 days in Engaging, near the 82-day historical norm; prioritize a next-step check before forecast review."
F22C6LKO,Gladys Colclough,Melvin Marxen,Central,MG Special,The New York Inquirer,Prospecting,,0.6052455069619429,,,,False,0.2565904204747371,"Gladys Colclough's MG Special opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
2TI0MAKP,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,Lexiqvolax,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
EPOB4B15,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
2WWMPY7O,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
Z6VQW8TB,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
FNLAOXF8,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
6IO91583,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
ZXNPF7PL,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Plus Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
NKFG3KKP,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,,Prospecting,,0.6057374841386253,,,,False,0.2562706353098936,"Versie Hillebrand's GTX Plus Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
EYR5E7LO,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Initech,Prospecting,,0.6065834538849872,,,,False,0.2557207549747583,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
9R8AKL0D,Jonathan Berthelot,Melvin Marxen,Central,GTX Pro,Initech,Prospecting,,0.6065834538849872,,,,False,0.2557207549747583,"Jonathan Berthelot's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
NXJNQ3Z9,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Plexzap,Prospecting,,0.6066924173720929,,,,False,0.25564992870813963,"Gladys Colclough's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
CAONNFXN,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Kinnamplus,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
VAM56BG4,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Acme Corporation,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
SYP74C5W,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Bioholding,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
R0Q5BZ9Y,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Blackzim,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
OT0GOR3I,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Bluth Company,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
6RN7I8ZF,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Condax,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
YBWUG6QP,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Condax,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
S1U1RD6K,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Iselectrics,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
A8NXNY0M,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Plusstrip,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
VJILDVVF,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Zathunicon,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
A9DGDN56,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Zencorporation,Prospecting,,0.6072574721702625,,,,False,0.2552826430893294,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
4ROECHG6,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Ron-tech,Prospecting,,0.607598708549977,,,,False,0.25506083944251495,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
FVVATY89,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,Ron-tech,Prospecting,,0.607598708549977,,,,False,0.25506083944251495,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
5Q2BX622,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Inity,Prospecting,,0.6082394498638465,,,,False,0.2546443575884998,"Anna Snelling's MG Advanced opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
P4D8H19O,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Isdom,Prospecting,,0.6086212216958828,,,,False,0.25439620589767614,"Jonathan Berthelot's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
O8JCYJSV,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Silis,Prospecting,,0.6086212216958828,,,,False,0.25439620589767614,"Marty Freudenburg's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
CPEYUW7V,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
5ZATE1WV,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
R1HFBU5H,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
03P9VXWG,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
RMJG8OS2,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
9L0WKMJ2,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
I2LEEFAM,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
1LWG4COF,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
FEL7FQQG,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
0TQP0E65,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
P95E1DOX,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
JCRT0QHO,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
MTGV7WOM,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
IEMOIN3K,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
XTXMQMRC,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
OQX98BBL,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
RH0FJYPZ,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
HD6YD6P9,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
64OXRCSR,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
EG3X1ACF,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
TJ64MOUR,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
FY0SHNZY,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
V2V69I86,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
OAECXU4A,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Plus Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
LFD1ZGJ8,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
4YJKB8EC,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
DIGG7U6M,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
VMXGBINH,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
N6BT2U29,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
T12MT0HL,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
HZVVOITE,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
P6Z4X54S,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
910NLQ80,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
8IPMP8NT,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
7YOJ4KU7,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
3K70RL7Q,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
DX1M0XF0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
5MNF16D8,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
PES548QV,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
XGMTNND1,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
6R94B0SG,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
8JL58ECD,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
KO7JWXCT,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
FGSBCJSC,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
65SMA4OZ,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
537X47QY,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
D95K3R9N,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
51HOGHF0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
PRUFERA6,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
NST2FEF3,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
BBV196A3,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
E4YR0OE6,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,,Prospecting,,0.608747612259927,,,,False,0.25431405203104746,"Darcel Schlecht's GTX Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
HKMMBDMW,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Plusstrip,Prospecting,,0.6095021665377491,,,,False,0.2538235917504631,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
XS7L2AQE,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Zencorporation,Prospecting,,0.6095021665377491,,,,False,0.2538235917504631,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
9HA8VBAP,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Donquadtech,Prospecting,,0.6095651552318778,,,,False,0.25378264909927944,"Darcel Schlecht's MG Advanced opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
URRD7VUB,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Blackzim,Prospecting,,0.609602964653648,,,,False,0.25375807297512876,"Jonathan Berthelot's MG Special opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
COGXUYLL,Marty Freudenburg,Melvin Marxen,Central,MG Special,Doncon,Prospecting,,0.609602964653648,,,,False,0.25375807297512876,"Marty Freudenburg's MG Special opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
1BB5LME9,Marty Freudenburg,Melvin Marxen,Central,MG Special,Globex Corporation,Prospecting,,0.609602964653648,,,,False,0.25375807297512876,"Marty Freudenburg's MG Special opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
0CR37ETK,Corliss Cosme,Cara Losch,East,MG Advanced,,Engaging,2017-11-05,0.6935703483044225,56.0,90.0,0.6222222222222222,False,0.2536237180465698,"Corliss Cosme's MG Advanced opportunity has a 69% close propensity and has spent 56 days in Engaging, near the 90-day historical norm; prioritize a next-step check before forecast review."
LZW4N9KF,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Zathunicon,Prospecting,,0.6102408568838226,,,,False,0.2533434430255153,"Darcel Schlecht's GTX Plus Pro opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
M22PCEKY,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6109892457126338,,,,False,0.25285699028678804,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
IVTNXNYP,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6109892457126338,,,,False,0.25285699028678804,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
HOXD9TTL,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6109892457126338,,,,False,0.25285699028678804,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
H046CU4Z,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,0.6109892457126338,,,,False,0.25285699028678804,"Moses Frase's GTX Basic opportunity has a 61% close propensity and has spent 0 days in Engaging, near the 0-day historical norm; prioritize a next-step check before forecast review."
